date_experiment,fish_label,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_name,mount_row_index_scored,date_mount,mount_id,zf_female_genotype,zf_male_genotype,additional_plasmids_injected,additional_mrnas_injected,additonal_dye_and_chemicals,data_location,female_plasmid_base_code,female_allele,male_plasmid_base_code,male_allele,additional_plasmids_plasmid_base_code,additional_mrnas_plasmid_base_code
20251007_mem_histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish3_48hpf_roi1,aang,mem_histone,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251009_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,271,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi1,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251009_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi2,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251009_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi3,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251009_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi4,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi1,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi2,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi1,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi2,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi1,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi1,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi2,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi1,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251010_mem-mito,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi2,aang,mem-mito,36.0,10/9/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251010_mem-mito,pDQM082,315,,,,
20251013_mem-histone,fish1_96hpf_roi1,fish1_96hpf_roi1,fish1_96hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi1,aang,mem-histone,32.0,10/13/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish1_96hpf_roi3,fish1_96hpf_roi3,fish1_96hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi3,aang,mem-histone,32.0,10/13/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish3_96hpf_roi1,fish3_96hpf_roi1,fish3_96hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi1,aang,mem-histone,32.0,10/13/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish3_96hpf_roi2,fish3_96hpf_roi2,fish3_96hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi2,aang,mem-histone,32.0,10/13/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish3_96hpf_roi3,fish3_96hpf_roi3,fish3_96hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi3,aang,mem-histone,32.0,10/13/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251013_mem-histone,fish3_96hpf_roi4,fish3_96hpf_roi4,fish3_96hpf_roi4,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4,aang,mem-histone,32.0,10/13/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251013_mem-histone,pDQM005,301,pDQM133,324,,
20251015_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi1,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi2,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi3,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,aang,mem-histone,30.0,10/14/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251015_mem-histone,pDQM005,302,pDQM133,324,,
20251016_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,aang,mem-mito,31.0,10/14/25,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,,,X:\abcabc\Aang_Foundation\20251016_mem-mito,pDQM082,315,,,,
20251016_mem-mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,aang,mem-mito_v2,28.0,10/16/25,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,pDQM082,315,,,,
20251016_mem-mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2,aang,mem-mito_v2,28.0,10/16/25,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,pDQM082,315,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,8,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test,aang,nuclear_envelope,26.0,10/17/25,2,casper/rnf,casper/rnf,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,256,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM,aang,nuclear_envelope,26.0,10/17/25,2,casper/rnf,casper/rnf,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,,,,,,
20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi3,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi4,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1_72hpf_roi5,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi5,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish1_72hpf_roi6,fish1_72hpf_roi6,fish1_72hpf_roi6,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi6,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish1_72hpf_roi7,fish1_72hpf_roi7,fish1_72hpf_roi7,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi7,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi1,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi2,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi1,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251020_mem-histone,fish3_72hpf_roi3,fish3_72hpf_roi3,fish3_72hpf_roi3,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3,aang,mem-histone,23.0,10/20/25,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,X:\abcabc\Aang_Foundation\20251020_mem-histone,pDQM005,301,pDQM133,324,,
20251021_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi1,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi2,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi1,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi2,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi1,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi2,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
20251021_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi1,aang,mem-mito,21.0,10/21/25,1,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,,2xCox8A:mSG,,X:\abcabc\Aang_Foundation\20251021_mem-mito,pDQM082,315,,,,MGCO-01
