date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location
20251106_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,768,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi2,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,768,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi3,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,768,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi4,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1_48hpf_roi5,768,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish1_48hpf_roi5,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,1024,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,1024,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi2,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,1024,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi3,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,1024,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi4,korra,,,,,,,,,,,,,,,,,,,,
20251106_mem-mito,fish2_48hpf_roi5,fish2_48hpf_roi5,fish2_48hpf_roi5,1024,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi5,korra,,,,,,,,,,,,,,,,,,,,
20251110_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,12,/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251110_mem-histone,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,1920,/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish1_48hpf_roi2,korra,,,,,,,,,,,,,,,,,,,,
20251110_mem-histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,12,/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251110_mem-histone,fish2_48hpf_roi1-2,fish2_48hpf_roi1-2,fish2_48hpf_roi1-2,3840,/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish2_48hpf_roi1-2,korra,,,,,,,,,,,,,,,,,,,,
20251110_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,9360,/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish3_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251110_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,144,/clusterfs/vast/abcabc/Korra_Foundation/20251110_mem-histone/fish4_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi2,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi3,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi2,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi3,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish3_48hpf_roi4,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,1280,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish4_48hpf_roi1,korra,,,,,,,,,,,,,,,,,,,,
20251112_mem-mito,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,852,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish4_48hpf_roi2,korra,,,,,,,,,,,,,,,,,,,,
analysis_test,fish1_roi1,fish1_roi1,fish1_roi1,96,/clusterfs/vast/abcabc/Korra_Foundation/analysis_test/fish1_roi1,korra,,,,,,,,,,,,,,,,,,,,
20250721_72hpf_mrna_mSG_organelle_LLS-SIM,er_roi1,er_roi1,er_roi1,74,/clusterfs/vast/abcabc/Aang_Foundation/20250721_72hpf_mrna_mSG_organelle_LLS-SIM/er_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250721_72hpf_mrna_mSG_organelle_LLS-SIM,er_roi2,er_roi2,er_roi2,74,/clusterfs/vast/abcabc/Aang_Foundation/20250721_72hpf_mrna_mSG_organelle_LLS-SIM/er_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250721_72hpf_mrna_mSG_organelle_LLS-SIM,er_roi3,er_roi3,er_roi3,80,/clusterfs/vast/abcabc/Aang_Foundation/20250721_72hpf_mrna_mSG_organelle_LLS-SIM/er_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250721_72hpf_mrna_mSG_organelle_LLS-SIM,mito_roi1,mito_roi1,mito_roi1,50,/clusterfs/vast/abcabc/Aang_Foundation/20250721_72hpf_mrna_mSG_organelle_LLS-SIM/mito_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250721_72hpf_mrna_mSG_organelle_LLS-SIM,mito_roi2,mito_roi2,mito_roi2,80,/clusterfs/vast/abcabc/Aang_Foundation/20250721_72hpf_mrna_mSG_organelle_LLS-SIM/mito_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,33,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,109,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,37,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,140,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1_24hpf_roi5,37,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi5,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,109,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,105,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,105,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250722_mem-halo_er-mSG,fish2_24hpf_roi4,fish2_24hpf_roi4,fish2_24hpf_roi4,35,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi1,fish1_roi1,fish1_roi1,40,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi2,fish1_roi2,fish1_roi2,65,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi3,fish1_roi3,fish1_roi3,61,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,56,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,93,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi5,fish2_48hpf_roi5,fish2_48hpf_roi5,72,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi5,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250723_er-mSG_mem-mChilada,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250723_er-mSG_mem-mChilada/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250805_lifeact_mem-halo,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1_48hpf_roi5,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi5,aang,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250805_mito_mem-halo,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,780,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1,roi1,108,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_1,roi1_1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_1,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_test,roi1_test,6,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_test,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi2,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi3,roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi3,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi1,roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi1,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi2,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi3,roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi3,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi1,roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi1,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi2,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi3,roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi3,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi4,roi4,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi4,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi1,roi1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi1,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi3,roi3,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi3,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi4,roi4,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi4,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi5,roi5,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi5,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi6,roi6,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi6,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi7,roi7,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi7,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi8,roi8,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi8,aang,,,,,,,,,,,,,,,,,,,,
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi9,roi9,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi9,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,409,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,306,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1_24hpf_roi5,306,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi5,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,408,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,408,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_ER,roi1_newscripttest,roi1_newscripttest,roi1_newscripttest,24,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/roi1_newscripttest,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1_24hpf_roi5,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi5,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi6,fish1_24hpf_roi6,fish1_24hpf_roi6,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi6,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi7,fish1_24hpf_roi7,fish1_24hpf_roi7,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi7,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish1_24hpf_roi8,fish1_24hpf_roi8,fish1_24hpf_roi8,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi8,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi2,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish3_24hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi1,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi3,aang,,,,,,,,,,,,,,,,,,,,
20250819_mem_mito,fish4_48hpf_roi4,fish4_48hpf_roi4,fish4_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi4,aang,,,,,,,,,,,,,,,,,,,,
