roi_dir,date_experiment,date_mount,parent_female,parent_male,genotype_base_codes,genotype_allele_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,all_fluor_organelles
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi1,20250722_mem-halo_er-mSG,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi2,20250722_mem-halo_er-mSG,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi3,20250722_mem-halo_er-mSG,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi4,20250722_mem-halo_er-mSG,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi1,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi2,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi3,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi1,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi2,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi3,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi4,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi5,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi1,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi2,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi3,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi4,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250723_er-mSG_mem-mChilada/fish1_24hpf_roi1,20250723_er-mSG_mem-mChilada,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi1,20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi2,20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi3,20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi4,20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi5,20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi1,20250805_mito_mem-halo,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi2,20250805_mito_mem-halo,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi1,20250805_mito_mem-halo,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,20250805_mito_mem-halo,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,20250805_mito_mem-halo,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi1,20250805_mito_mem-halo,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,20250805_mito_mem-halo,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_1,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_test,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi2,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi3,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi1,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi2,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi3,20250808_mem_organelle,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi1,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi2,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi3,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi4,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi1,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi3,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi4,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi5,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi6,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi7,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi8,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi9,20250808_mem_organelle,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi2,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi3,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi4,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi5,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi1,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi2,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi3,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/roi1_newscripttest,20250819_mem_ER,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi1,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi2,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi3,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi4,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi5,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi6,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi7,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish1_24hpf_roi8,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi1,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi2,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish3_24hpf_roi1,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi1,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi3,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi4,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi5,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi6,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi7,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi8,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish5_48hpf_roi11,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish5_48hpf_roi12,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi1,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi2,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi3,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi4,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi5,20250819_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish1_24hpf_roi1,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish1_24hpf_roi2,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi1,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi2,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish3_24hpf_roi1,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish3_24hpf_roi2,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi1,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish4_24hpf_roi2,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish6_24hpf_roi1,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish6_24hpf_roi2,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish7_48hpf_roi1,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish7_48hpf_roi2,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish8_48hpf_roi1,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish8_48hpf_roi2,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish8_48hpf_roi3,20250821_mem_mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish1_24hpf_roi1,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish1_24hpf_roi2,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish2_24hpf_roi1,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish3_24hpf_roi1,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish3_24hpf_roi2,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi1,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish5_24hpf_roi2,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish6_24hpf_roi1,20250826_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish3_48hpf_roi1,20250827_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish3_48hpf_roi2,20250827_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi1,20250827_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi2,20250827_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish5_48hpf_roi3,20250827_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi1,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi1-2,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi2,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish1_24hpf_roi3,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi1,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi2,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi2-2,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi1,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish4_24hpf_roi2,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi1,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi2,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi3,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish6_24hpf_roi1,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish6_24hpf_roi2,20250828_mem_actin,,,,,,,,,,,,,,,,membrane,
/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi1,20250903_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi2,20250903_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi3,20250903_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi3_2,20250903_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi1,20250903_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi2,20250903_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi1,20250904_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi2,20250904_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi3,20250904_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi4,20250904_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi5,20250904_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi1,20250905_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi2,20250905_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi3,20250905_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi4,20250905_lifeact-mSG,,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi1,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi2,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi3,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi4,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi1,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi2,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi3,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi1,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi2,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi3,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi4,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi5,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi1,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi2,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish4_24hpf_roi3,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi1,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi2,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi3,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish5_24hpf_roi4,20250908_mem-mito,,,,,,,,,,,,,,,,"membrane,mitochondria",
