roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,ZF female genotype,ZF male genotype,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,link_source,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3,20250715-plate43-slot4-roi6,20250715,43,4,6,20250715_mem_organelle,20250715_mem_organelle,fish4,4.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate43-slot5-roi1,20250715,43,5,1,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1329,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate43-slot5-roi2,20250715,43,5,2,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1329,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,20250715-plate43-slot5-roi3,20250715,43,5,3,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,20250715-plate43-slot5-roi4,20250715,43,5,4,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,20250715-plate43-slot5-roi5,20250715,43,5,5,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,20250715-plate43-slot5-roi6,20250715,43,5,6,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,20250715-plate43-slot5-roi7,20250715,43,5,7,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,20250715-plate43-slot5-roi8,20250715,43,5,8,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate43-slot6-roi1,20250715,43,6,1,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate43-slot6-roi2,20250715,43,6,2,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2,20250715-plate43-slot6-roi3,20250715,43,6,3,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2,20250715-plate43-slot6-roi4,20250715,43,6,4,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3,20250715-plate43-slot6-roi5,20250715,43,6,5,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3,20250715-plate43-slot6-roi6,20250715,43,6,6,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4,20250715-plate43-slot6-roi7,20250715,43,6,7,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4,20250715-plate43-slot6-roi8,20250715,43,6,8,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,20250715-plate43-slot6-roi9,20250715,43,6,9,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,20250715-plate43-slot6-roi10,20250715,43,6,10,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate44-slot1-roi1,20250715,44,1,1,20250715_mem_organelle,20250715_mem_organelle,fish7,7.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate44-slot1-roi2,20250715,44,1,2,20250715_mem_organelle,20250715_mem_organelle,fish7,7.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,20250715-plate44-slot2-roi1,20250715,44,2,1,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,20250715-plate44-slot2-roi2,20250715,44,2,2,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2,20250715-plate44-slot2-roi3,20250715,44,2,3,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2,20250715-plate44-slot2-roi4,20250715,44,2,4,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3,20250715-plate44-slot2-roi5,20250715,44,2,5,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3,20250715-plate44-slot2-roi6,20250715,44,2,6,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|Halo(ER)|mScarlet3S2(ER)|mScarlet3S2(mitochondria)|Halo(mitochondria),sheet,ef1a-extended:2xCox8A:mScarlet3S2|ef1a-extended:2xCox8A:Halo,ef1a-extended:Halo:sec61b|ef1a-extended:mScarlet3S2:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi1_mb,20250723-plate45-slot1-roi1,20250723,45,1,1,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,mb,65,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,membrane Halo,membrane Halo,pSWIN01,is01,,,nan,nan,nan,,nan,mStayGold(ER),sheet,,mSG:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2,20250723-plate45-slot1-roi2,20250723,45,1,2,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,81,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,membrane Halo,membrane Halo,pSWIN01,is01,,,nan,nan,nan,,nan,mStayGold(ER),sheet,,mSG:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,20250723-plate45-slot1-roi3,20250723,45,1,3,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,227,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,membrane Halo,membrane Halo,pSWIN01,is01,,,nan,nan,nan,,nan,mStayGold(ER),sheet,,mSG:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4,20250723-plate45-slot1-roi4,20250723,45,1,4,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,243,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,membrane Halo,membrane Halo,pSWIN01,is01,,,nan,nan,nan,,nan,mStayGold(ER),sheet,,mSG:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5,20250723-plate45-slot1-roi5,20250723,45,1,5,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,243,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,membrane Halo,membrane Halo,pSWIN01,is01,,,nan,nan,nan,,nan,mStayGold(ER),sheet,,mSG:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6,20250723-plate45-slot1-roi6,20250723,45,1,6,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,243,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,membrane Halo,membrane Halo,pSWIN01,is01,,,nan,nan,nan,,nan,mStayGold(ER),sheet,,mSG:sec61b,,JF 635
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1,20250724-plate46-slot1-roi1,20250724,46,1,1,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,97,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,membrane mChilada,membrane mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(ER),sheet,,mSG:sec61b,,
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_2,20250724-plate46-slot1-roi2,20250724,46,1,2,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,579,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,membrane mChilada,membrane mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(ER),sheet,,mSG:sec61b,,
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_3,20250724-plate46-slot1-roi3,20250724,46,1,3,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,579,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,membrane mChilada,membrane mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(ER),sheet,,mSG:sec61b,,
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2,20250724-plate46-slot1-roi4,20250724,46,1,4,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,963,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,membrane mChilada,membrane mChilada,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(ER),sheet,,mSG:sec61b,,
/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1,20250728-plate47-slot1-roi1,20250728,47,1,1,20250728_mem-histone,20250728_mem-histone,fish1,1.0,,,2160,20250728_mem-histone,2025-07-28,2025-07-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG::2xLynk,membrane,tdmSG(membrane)|tdmChilada(nucleus),sheet,,tdmChilada:PCNA,,
