date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,dataset_slug_raw,dataset_slug_norm,roi_path_date_yyyymmdd,experiment_folder,fish_folder,roi_folder,fish_number,fish_id,fish_age_token,fish_age_hpf,roi_index_token,roi_index,fish_nickname,roi_anatomy_tokens,roi_anatomy,dataset_slug,sheet_slug_norm,date_mount_yyyymmdd,Data location,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id
20250924_mem-mito,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1_24hpf_roi5,1.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi5,aang,aang,aang,20250924,20250924_mem-mito,fish1_24hpf_roi5,fish1_24hpf_roi5,1.0,fish1,24hpf,24.0,roi5,5.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,1,5,20250924-plate82-slot1-roi5
20250924_mem-mito,fish1_24hpf_roi6,fish1_24hpf_roi6,fish1_24hpf_roi6,12.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi6,aang,aang,aang,20250924,20250924_mem-mito,fish1_24hpf_roi6,fish1_24hpf_roi6,1.0,fish1,24hpf,24.0,roi6,6.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,1,6,20250924-plate82-slot1-roi6
20250924_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi1,aang,aang,aang,20250924,20250924_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,2.0,fish2,24hpf,24.0,roi1,1.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,2,1,20250924-plate82-slot2-roi1
20250924_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi2,aang,aang,aang,20250924,20250924_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,2.0,fish2,24hpf,24.0,roi2,2.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,2,2,20250924-plate82-slot2-roi2
20250924_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,800.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1,aang,aang,aang,20250924,20250924_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,3.0,fish3,24hpf,24.0,roi1,1.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,3,1,20250924-plate82-slot3-roi1
20250924_mem-mito,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,4.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1_test,aang,aang,aang,20250924,20250924_mem-mito,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,3.0,fish3,24hpf,24.0,roi1,1.0,test,['test'],test,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,3,2,20250924-plate82-slot3-roi2
20250924_mem-mito,fish3_24hpf_roi3,fish3_24hpf_roi3,fish3_24hpf_roi3,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi3,aang,aang,aang,20250924,20250924_mem-mito,fish3_24hpf_roi3,fish3_24hpf_roi3,3.0,fish3,24hpf,24.0,roi3,3.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,3,3,20250924-plate82-slot3-roi3
20250924_mem-mito,fish3_24hpf_roi4,fish3_24hpf_roi4,fish3_24hpf_roi4,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi4,aang,aang,aang,20250924,20250924_mem-mito,fish3_24hpf_roi4,fish3_24hpf_roi4,3.0,fish3,24hpf,24.0,roi4,4.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,3,4,20250924-plate82-slot3-roi4
20250924_mem-mito,fish3_24hpf_roi5,fish3_24hpf_roi5,fish3_24hpf_roi5,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi5,aang,aang,aang,20250924,20250924_mem-mito,fish3_24hpf_roi5,fish3_24hpf_roi5,3.0,fish3,24hpf,24.0,roi5,5.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,3,5,20250924-plate82-slot3-roi5
20250924_mem-mito,fish3_24hpf_roi6,fish3_24hpf_roi6,fish3_24hpf_roi6,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6,aang,aang,aang,20250924,20250924_mem-mito,fish3_24hpf_roi6,fish3_24hpf_roi6,3.0,fish3,24hpf,24.0,roi6,6.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,3,6,20250924-plate82-slot3-roi6
20250924_mem-mito,fish3_24hpf_roi7,fish3_24hpf_roi7,fish3_24hpf_roi7,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7,aang,aang,aang,20250924,20250924_mem-mito,fish3_24hpf_roi7,fish3_24hpf_roi7,3.0,fish3,24hpf,24.0,roi7,7.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,3,7,20250924-plate82-slot3-roi7
20250924_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1,aang,aang,aang,20250924,20250924_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,4.0,fish4,24hpf,24.0,roi1,1.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,4,1,20250924-plate82-slot4-roi1
20250924_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,400.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2,aang,aang,aang,20250924,20250924_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,4.0,fish4,24hpf,24.0,roi2,2.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,4,2,20250924-plate82-slot4-roi2
20250924_mem-mito,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,458.0,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3,aang,aang,aang,20250924,20250924_mem-mito,fish4_24hpf_roi3,fish4_24hpf_roi3,4.0,fish4,24hpf,24.0,roi3,3.0,,[],,20250924_mem-mito,,,,,,,,,,inferred,20250924,1,inferred,20250924::20250924_mem-mito::1,82,4,3,20250924-plate82-slot4-roi3
20250925_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi1,aang,aang,aang,20250925,20250925_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,1.0,fish1,48hpf,48.0,roi1,1.0,,[],,20250925_mem-mito,,,,,,,,,,inferred,20250925,1,inferred,20250925::20250925_mem-mito::1,83,1,1,20250925-plate83-slot1-roi1
20250925_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi2,aang,aang,aang,20250925,20250925_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,1.0,fish1,48hpf,48.0,roi2,2.0,,[],,20250925_mem-mito,,,,,,,,,,inferred,20250925,1,inferred,20250925::20250925_mem-mito::1,83,1,2,20250925-plate83-slot1-roi2
20250925_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi3,aang,aang,aang,20250925,20250925_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,1.0,fish1,48hpf,48.0,roi3,3.0,,[],,20250925_mem-mito,,,,,,,,,,inferred,20250925,1,inferred,20250925::20250925_mem-mito::1,83,1,3,20250925-plate83-slot1-roi3
20250925_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1,aang,aang,aang,20250925,20250925_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,3.0,fish3,48hpf,48.0,roi1,1.0,,[],,20250925_mem-mito,,,,,,,,,,inferred,20250925,1,inferred,20250925::20250925_mem-mito::1,83,2,1,20250925-plate83-slot2-roi1
20250925_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi2,aang,aang,aang,20250925,20250925_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,3.0,fish3,48hpf,48.0,roi2,2.0,,[],,20250925_mem-mito,,,,,,,,,,inferred,20250925,1,inferred,20250925::20250925_mem-mito::1,83,2,2,20250925-plate83-slot2-roi2
20250925_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi3,aang,aang,aang,20250925,20250925_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,3.0,fish3,48hpf,48.0,roi3,3.0,,[],,20250925_mem-mito,,,,,,,,,,inferred,20250925,1,inferred,20250925::20250925_mem-mito::1,83,2,3,20250925-plate83-slot2-roi3
20250925_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi4,aang,aang,aang,20250925,20250925_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,3.0,fish3,48hpf,48.0,roi4,4.0,,[],,20250925_mem-mito,,,,,,,,,,inferred,20250925,1,inferred,20250925::20250925_mem-mito::1,83,2,4,20250925-plate83-slot2-roi4
20250926_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,335.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1,aang,aang,aang,20250926,20250926_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,1.0,fish1,48hpf,48.0,roi1,1.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,1,1,20250926-plate84-slot1-roi1
20250926_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2,aang,aang,aang,20250926,20250926_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,1.0,fish1,48hpf,48.0,roi2,2.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,1,2,20250926-plate84-slot1-roi2
20250926_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi3,aang,aang,aang,20250926,20250926_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,1.0,fish1,48hpf,48.0,roi3,3.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,1,3,20250926-plate84-slot1-roi3
20250926_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4,aang,aang,aang,20250926,20250926_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,1.0,fish1,48hpf,48.0,roi4,4.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,1,4,20250926-plate84-slot1-roi4
20250926_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1,aang,aang,aang,20250926,20250926_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,2.0,fish2,48hpf,48.0,roi1,1.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,2,1,20250926-plate84-slot2-roi1
20250926_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2,aang,aang,aang,20250926,20250926_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,2.0,fish2,48hpf,48.0,roi2,2.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,2,2,20250926-plate84-slot2-roi2
20250926_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,aang,aang,aang,20250926,20250926_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,2.0,fish2,48hpf,48.0,roi3,3.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,2,3,20250926-plate84-slot2-roi3
20250926_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,407.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,aang,aang,aang,20250926,20250926_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,2.0,fish2,48hpf,48.0,roi4,4.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,2,4,20250926-plate84-slot2-roi4
20250926_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,aang,aang,aang,20250926,20250926_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,3.0,fish3,48hpf,48.0,roi1,1.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,3,1,20250926-plate84-slot3-roi1
20250926_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,aang,aang,aang,20250926,20250926_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,3.0,fish3,48hpf,48.0,roi2,2.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,3,2,20250926-plate84-slot3-roi2
20250926_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,aang,aang,aang,20250926,20250926_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,3.0,fish3,48hpf,48.0,roi3,3.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,3,3,20250926-plate84-slot3-roi3
20250926_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,aang,aang,aang,20250926,20250926_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,3.0,fish3,48hpf,48.0,roi4,4.0,,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,3,4,20250926-plate84-slot3-roi4
20250926_mem-mito,fish_48hpf_roi1,fish_48hpf_roi1,fish_48hpf_roi1,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,aang,aang,aang,20250926,20250926_mem-mito,fish_48hpf_roi1,fish_48hpf_roi1,,fish_48hpf_roi1,48hpf,48.0,roi1,1.0,fish,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,4,1,20250926-plate84-slot4-roi1
20250926_mem-mito,fish_48hpf_roi2,fish_48hpf_roi2,fish_48hpf_roi2,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2,aang,aang,aang,20250926,20250926_mem-mito,fish_48hpf_roi2,fish_48hpf_roi2,,fish_48hpf_roi2,48hpf,48.0,roi2,2.0,fish,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,5,1,20250926-plate84-slot5-roi1
20250926_mem-mito,fish_48hpf_roi3,fish_48hpf_roi3,fish_48hpf_roi3,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3,aang,aang,aang,20250926,20250926_mem-mito,fish_48hpf_roi3,fish_48hpf_roi3,,fish_48hpf_roi3,48hpf,48.0,roi3,3.0,fish,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,1,inferred,20250926::20250926_mem-mito::1,84,6,1,20250926-plate84-slot6-roi1
20250926_mem-mito,fish_48hpf_roi4,fish_48hpf_roi4,fish_48hpf_roi4,600.0,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4,aang,aang,aang,20250926,20250926_mem-mito,fish_48hpf_roi4,fish_48hpf_roi4,,fish_48hpf_roi4,48hpf,48.0,roi4,4.0,fish,[],,20250926_mem-mito,,,,,,,,,,inferred,20250926,2,inferred,20250926::20250926_mem-mito::2,85,1,1,20250926-plate85-slot1-roi1
20251001_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,2340.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1,aang,aang,aang,20251001,20251001_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,1.0,fish1,24hpf,24.0,roi1,1.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,1,1,20251001-plate86-slot1-roi1
20251001_mem-histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2,aang,aang,aang,20251001,20251001_mem-histone,fish1_24hpf_roi2,fish1_24hpf_roi2,1.0,fish1,24hpf,24.0,roi2,2.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,1,2,20251001-plate86-slot1-roi2
20251001_mem-histone,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1,aang,aang,aang,20251001,20251001_mem-histone,fish2_24hpf_roi1,fish2_24hpf_roi1,2.0,fish2,24hpf,24.0,roi1,1.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,2,1,20251001-plate86-slot2-roi1
20251001_mem-histone,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,aang,aang,aang,20251001,20251001_mem-histone,fish2_24hpf_roi2,fish2_24hpf_roi2,2.0,fish2,24hpf,24.0,roi2,2.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,2,2,20251001-plate86-slot2-roi2
20251001_mem-histone,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3,aang,aang,aang,20251001,20251001_mem-histone,fish2_24hpf_roi3,fish2_24hpf_roi3,2.0,fish2,24hpf,24.0,roi3,3.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,2,3,20251001-plate86-slot2-roi3
20251001_mem-histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,aang,aang,aang,20251001,20251001_mem-histone,fish4_24hpf_roi1,fish4_24hpf_roi1,4.0,fish4,24hpf,24.0,roi1,1.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,3,1,20251001-plate86-slot3-roi1
20251001_mem-histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,aang,aang,aang,20251001,20251001_mem-histone,fish4_24hpf_roi2,fish4_24hpf_roi2,4.0,fish4,24hpf,24.0,roi2,2.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,3,2,20251001-plate86-slot3-roi2
20251001_mem-histone,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi1,aang,aang,aang,20251001,20251001_mem-histone,fish5_24hpf_roi1,fish5_24hpf_roi1,5.0,fish5,24hpf,24.0,roi1,1.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,4,1,20251001-plate86-slot4-roi1
20251001_mem-histone,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2,aang,aang,aang,20251001,20251001_mem-histone,fish5_24hpf_roi2,fish5_24hpf_roi2,5.0,fish5,24hpf,24.0,roi2,2.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,4,2,20251001-plate86-slot4-roi2
20251001_mem-histone,fish5_24hpf_roi3,fish5_24hpf_roi3,fish5_24hpf_roi3,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi3,aang,aang,aang,20251001,20251001_mem-histone,fish5_24hpf_roi3,fish5_24hpf_roi3,5.0,fish5,24hpf,24.0,roi3,3.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,4,3,20251001-plate86-slot4-roi3
20251001_mem-histone,fish5_24hpf_roi4,fish5_24hpf_roi4,fish5_24hpf_roi4,1920.0,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi4,aang,aang,aang,20251001,20251001_mem-histone,fish5_24hpf_roi4,fish5_24hpf_roi4,5.0,fish5,24hpf,24.0,roi4,4.0,,[],,20251001_mem-histone,,,,,,,,,,inferred,20251001,1,inferred,20251001::20251001_mem-histone::1,86,4,4,20251001-plate86-slot4-roi4
20251010_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,1024.0,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi1,aang,aang,aang,20251010,20251010_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,1.0,fish1,24hpf,24.0,roi1,1.0,,[],,20251010_mem-mito,,,,,,,,,,inferred,20251010,1,inferred,20251010::20251010_mem-mito::1,87,1,1,20251010-plate87-slot1-roi1
20251010_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1024.0,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi2,aang,aang,aang,20251010,20251010_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,1.0,fish1,24hpf,24.0,roi2,2.0,,[],,20251010_mem-mito,,,,,,,,,,inferred,20251010,1,inferred,20251010::20251010_mem-mito::1,87,1,2,20251010-plate87-slot1-roi2
20251010_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,4608.0,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi1,aang,aang,aang,20251010,20251010_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,2.0,fish2,24hpf,24.0,roi1,1.0,,[],,20251010_mem-mito,,,,,,,,,,inferred,20251010,1,inferred,20251010::20251010_mem-mito::1,87,2,1,20251010-plate87-slot2-roi1
20251010_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,4608.0,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi2,aang,aang,aang,20251010,20251010_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,2.0,fish2,24hpf,24.0,roi2,2.0,,[],,20251010_mem-mito,,,,,,,,,,inferred,20251010,1,inferred,20251010::20251010_mem-mito::1,87,2,2,20251010-plate87-slot2-roi2
20251010_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,4608.0,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi1,aang,aang,aang,20251010,20251010_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,3.0,fish3,24hpf,24.0,roi1,1.0,,[],,20251010_mem-mito,,,,,,,,,,inferred,20251010,1,inferred,20251010::20251010_mem-mito::1,87,3,1,20251010-plate87-slot3-roi1
20251010_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,4608.0,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2,aang,aang,aang,20251010,20251010_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,3.0,fish3,24hpf,24.0,roi2,2.0,,[],,20251010_mem-mito,,,,,,,,,,inferred,20251010,1,inferred,20251010::20251010_mem-mito::1,87,3,2,20251010-plate87-slot3-roi2
