date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id
20250513_skittles,fish4,roi2,roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi2,korra,20250513_skittles,20250513,fish4,roi2,fish4,4.0,,,fish4,[],,fish4,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,5,2,20250513-plate4-slot5-roi2
20250513_skittles,fish4,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi3,korra,20250513_skittles,20250513,fish4,roi3,fish4,4.0,,,fish4,[],,fish4,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,5,3,20250513-plate4-slot5-roi3
20250513_skittles,fish5,roi1,roi1,186,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi1,korra,20250513_skittles,20250513,fish5,roi1,fish5,5.0,,,fish5,[],,fish5,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,1,20250513-plate4-slot6-roi1
20250513_skittles,fish5,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi2,korra,20250513_skittles,20250513,fish5,roi2,fish5,5.0,,,fish5,[],,fish5,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,2,20250513-plate4-slot6-roi2
20250513_skittles,fish5,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi3,korra,20250513_skittles,20250513,fish5,roi3,fish5,5.0,,,fish5,[],,fish5,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,3,20250513-plate4-slot6-roi3
20250513_skittles,fish5,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi4,korra,20250513_skittles,20250513,fish5,roi4,fish5,5.0,,,fish5,[],,fish5,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,4,20250513-plate4-slot6-roi4
20250513_skittles,fish5,roi5,roi5,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi5,korra,20250513_skittles,20250513,fish5,roi5,fish5,5.0,,,fish5,[],,fish5,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,5,20250513-plate4-slot6-roi5
20250513_skittles,fish5,roi6,roi6,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi6,korra,20250513_skittles,20250513,fish5,roi6,fish5,5.0,,,fish5,[],,fish5,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,6,20250513-plate4-slot6-roi6
20250513_skittles,fish5,roi7,roi7,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi7,korra,20250513_skittles,20250513,fish5,roi7,fish5,5.0,,,fish5,[],,fish5,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,2,inferred,20250513::20250513_skittles::2,4,6,7,20250513-plate4-slot6-roi7
20250513_skittles,fish6,roi1,roi1,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi1,korra,20250513_skittles,20250513,fish6,roi1,fish6,6.0,,,fish6,[],,fish6,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,1,20250513-plate5-slot1-roi1
20250513_skittles,fish6,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi2,korra,20250513_skittles,20250513,fish6,roi2,fish6,6.0,,,fish6,[],,fish6,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,2,20250513-plate5-slot1-roi2
20250513_skittles,fish6,roi3,roi3,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi3,korra,20250513_skittles,20250513,fish6,roi3,fish6,6.0,,,fish6,[],,fish6,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,3,20250513-plate5-slot1-roi3
20250513_skittles,fish6,roi4,roi4,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi4,korra,20250513_skittles,20250513,fish6,roi4,fish6,6.0,,,fish6,[],,fish6,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,1,4,20250513-plate5-slot1-roi4
20250513_skittles,fish7,roi1_ear_brain,roi1_ear_brain,72,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi1_ear_brain,korra,20250513_skittles,20250513,fish7,roi1_ear_brain,fish7,7.0,,,fish7,"['ear', 'brain']",ear|brain,fish7,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,2,1,20250513-plate5-slot2-roi1
20250513_skittles,fish7,roi2_brain,roi2_brain,36,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi2_brain,korra,20250513_skittles,20250513,fish7,roi2_brain,fish7,7.0,,,fish7,['brain'],brain,fish7,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,2,2,20250513-plate5-slot2-roi2
20250513_skittles,fish8,roi1,roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish8/roi1,korra,20250513_skittles,20250513,fish8,roi1,fish8,8.0,,,fish8,[],,fish8,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,3,1,20250513-plate5-slot3-roi1
20250513_skittles,fish9,roi1,roi1,180,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish9/roi1,korra,20250513_skittles,20250513,fish9,roi1,fish9,9.0,,,fish9,[],,fish9,20250513_skittles,20250513_skittles,20250513_skittles,20250513,2025-05-13,2025-05-13,,,,,phiC-NLS,,,2025-05-12,"spinal_cord, skin, muscle, tail",,,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),sheet,20250513,3,inferred,20250513::20250513_skittles::3,5,4,1,20250513-plate5-slot4-roi1
20250520_mem_histone,fish2,roi1,roi1,2048,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,korra,20250520_mem_histone,20250520,fish2,roi1,fish2,2.0,,,fish2,[],,fish2,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish4,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,1,1,20250520-plate6-slot1-roi1
20250520_mem_histone,fish2,roi1,roi1,2048,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,korra,20250520_mem_histone,20250520,fish2,roi1,fish2,2.0,,,fish2,[],,fish2,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish5,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,1,2,20250520-plate6-slot1-roi2
20250520_mem_histone,fish2,roi1,roi1,2048,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,korra,20250520_mem_histone,20250520,fish2,roi1,fish2,2.0,,,fish2,[],,fish2,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail, hindbrain, spinal_cord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,1,3,20250520-plate6-slot1-roi3
20250520_mem_histone,fish4,roi1_tailbud,roi1_tailbud,266,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,korra,20250520_mem_histone,20250520,fish4,roi1_tailbud,fish4,4.0,,,fish4,"['tail', 'tailbud']",tail|tailbud,fish4,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish4,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,1,20250520-plate6-slot2-roi1
20250520_mem_histone,fish4,roi1_tailbud,roi1_tailbud,266,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,korra,20250520_mem_histone,20250520,fish4,roi1_tailbud,fish4,4.0,,,fish4,"['tail', 'tailbud']",tail|tailbud,fish4,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish5,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,2,20250520-plate6-slot2-roi2
20250520_mem_histone,fish4,roi1_tailbud,roi1_tailbud,266,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,korra,20250520_mem_histone,20250520,fish4,roi1_tailbud,fish4,4.0,,,fish4,"['tail', 'tailbud']",tail|tailbud,fish4,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail, hindbrain, spinal_cord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,3,20250520-plate6-slot2-roi3
20250520_mem_histone,fish4,roi1_tailbud_2,roi1_tailbud_2,1026,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,korra,20250520_mem_histone,20250520,fish4,roi1_tailbud_2,fish4,4.0,,,fish4,"['tail', 'tailbud']",tail|tailbud,fish4,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish4,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,4,20250520-plate6-slot2-roi4
20250520_mem_histone,fish4,roi1_tailbud_2,roi1_tailbud_2,1026,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,korra,20250520_mem_histone,20250520,fish4,roi1_tailbud_2,fish4,4.0,,,fish4,"['tail', 'tailbud']",tail|tailbud,fish4,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish5,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,5,20250520-plate6-slot2-roi5
20250520_mem_histone,fish4,roi1_tailbud_2,roi1_tailbud_2,1026,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,korra,20250520_mem_histone,20250520,fish4,roi1_tailbud_2,fish4,4.0,,,fish4,"['tail', 'tailbud']",tail|tailbud,fish4,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail, hindbrain, spinal_cord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,2,6,20250520-plate6-slot2-roi6
20250520_mem_histone,fish5,roi1_tailbud,roi1_tailbud,3040,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,korra,20250520_mem_histone,20250520,fish5,roi1_tailbud,fish5,5.0,,,fish5,"['tail', 'tailbud']",tail|tailbud,fish5,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish4,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,3,1,20250520-plate6-slot3-roi1
20250520_mem_histone,fish5,roi1_tailbud,roi1_tailbud,3040,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,korra,20250520_mem_histone,20250520,fish5,roi1_tailbud,fish5,5.0,,,fish5,"['tail', 'tailbud']",tail|tailbud,fish5,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish5,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,3,2,20250520-plate6-slot3-roi2
20250520_mem_histone,fish5,roi1_tailbud,roi1_tailbud,3040,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,korra,20250520_mem_histone,20250520,fish5,roi1_tailbud,fish5,5.0,,,fish5,"['tail', 'tailbud']",tail|tailbud,fish5,20250520_mem_histone,20250520_mem_histone,20250520_mem_histone,20250520,2025-05-20,2025-05-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,,"skin, muscle, tail, hindbrain, spinal_cord",nuclei,nuclei,X:\abcabc\Korra_Foundation\20250520_mem_histone\fish2,sheet,20250520,1,inferred,20250520::20250520_mem_histone::1,6,3,3,20250520-plate6-slot3-roi3
20250521_skittles_no-membrane,fish2,roi1,roi1,60,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi1,korra,20250521_skittles_no-membrane,20250521,fish2,roi1,fish2,2.0,,,fish2,[],,fish2,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521,2025-05-21,2025-05-21,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,phiC-NLS,,,2025-05-20,skittles test,,,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane,sheet,20250521,1,inferred,20250521::20250521_skittles_no-membrane::1,7,1,1,20250521-plate7-slot1-roi1
20250521_skittles_no-membrane,fish2,roi2,roi2,20,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2,korra,20250521_skittles_no-membrane,20250521,fish2,roi2,fish2,2.0,,,fish2,[],,fish2,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521,2025-05-21,2025-05-21,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,phiC-NLS,,,2025-05-20,skittles test,,,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane,sheet,20250521,1,inferred,20250521::20250521_skittles_no-membrane::1,7,1,2,20250521-plate7-slot1-roi2
20250521_skittles_no-membrane,fish3,roi1,roi1,25,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish3/roi1,korra,20250521_skittles_no-membrane,20250521,fish3,roi1,fish3,3.0,,,fish3,[],,fish3,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521,2025-05-21,2025-05-21,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,phiC-NLS,,,2025-05-20,skittles test,,,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane,sheet,20250521,1,inferred,20250521::20250521_skittles_no-membrane::1,7,2,1,20250521-plate7-slot2-roi1
20250521_skittles_no-membrane,fish4,roi1,roi1,30,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi1,korra,20250521_skittles_no-membrane,20250521,fish4,roi1,fish4,4.0,,,fish4,[],,fish4,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521,2025-05-21,2025-05-21,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,phiC-NLS,,,2025-05-20,skittles test,,,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane,sheet,20250521,1,inferred,20250521::20250521_skittles_no-membrane::1,7,3,1,20250521-plate7-slot3-roi1
20250521_skittles_no-membrane,fish4,roi2,roi2,30,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi2,korra,20250521_skittles_no-membrane,20250521,fish4,roi2,fish4,4.0,,,fish4,[],,fish4,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521_skittles_no-membrane,20250521,2025-05-21,2025-05-21,,Dennis (F2 of allele 318),Abe (F2 of allele 309),,phiC-NLS,,,2025-05-20,skittles test,,,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane,sheet,20250521,1,inferred,20250521::20250521_skittles_no-membrane::1,7,3,2,20250521-plate7-slot3-roi2
20250522_skittlez,fish1,roi1,roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi1,korra,20250522_skittlez,20250522,fish1,roi1,fish1,1.0,,,fish1,[],,fish1,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,1,1,20250522-plate8-slot1-roi1
20250522_skittlez,fish1,roi2,roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi2,korra,20250522_skittlez,20250522,fish1,roi2,fish1,1.0,,,fish1,[],,fish1,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,1,2,20250522-plate8-slot1-roi2
20250522_skittlez,fish2,roi1,roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi1,korra,20250522_skittlez,20250522,fish2,roi1,fish2,2.0,,,fish2,[],,fish2,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,2,1,20250522-plate8-slot2-roi1
20250522_skittlez,fish2,roi2,roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi2,korra,20250522_skittlez,20250522,fish2,roi2,fish2,2.0,,,fish2,[],,fish2,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,2,2,20250522-plate8-slot2-roi2
20250522_skittlez,fish3,roi1,roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi1,korra,20250522_skittlez,20250522,fish3,roi1,fish3,3.0,,,fish3,[],,fish3,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,3,1,20250522-plate8-slot3-roi1
20250522_skittlez,fish3,roi2,roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi2,korra,20250522_skittlez,20250522,fish3,roi2,fish3,3.0,,,fish3,[],,fish3,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,3,2,20250522-plate8-slot3-roi2
20250522_skittlez,fish3,roi3,roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi3,korra,20250522_skittlez,20250522,fish3,roi3,fish3,3.0,,,fish3,[],,fish3,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,3,3,20250522-plate8-slot3-roi3
20250522_skittlez,fish4,roi1,roi1,36,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi1,korra,20250522_skittlez,20250522,fish4,roi1,fish4,4.0,,,fish4,[],,fish4,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,4,1,20250522-plate8-slot4-roi1
20250522_skittlez,fish4,roi2,roi2,36,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi2,korra,20250522_skittlez,20250522,fish4,roi2,fish4,4.0,,,fish4,[],,fish4,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,4,2,20250522-plate8-slot4-roi2
20250522_skittlez,fish5,roi1,roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish5/roi1,korra,20250522_skittlez,20250522,fish5,roi1,fish5,5.0,,,fish5,[],,fish5,20250522_skittlez,20250522_skittlez,20250522_skittlez,20250522,2025-05-22,2025-05-22,,,,,,,,2025-05-21,"spinal_cord, skin, muscle, tail, hindbrain, ear, brain, notochord",,,X:\abcabc\Korra_Foundation\20250522_skittlez,sheet,20250522,1,inferred,20250522::20250522_skittlez::1,8,5,1,20250522-plate8-slot5-roi1
