date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,treatment_rna_names_sheet,treatment_plasmid_names_sheet,exp_slug_norm,parent_slug_norm,geno_base_codes_v7_map,geno_alleles_v7_map,inj_rna_names_v7_map,inj_plasmid_names_v7_map,genotype_base_codes,genotype_allele_codes,parent_slug_norm_hole,geno_base_codes_v7_holes,geno_alleles_v7_holes,inj_rna_names_v7_holes,inj_plasmid_names_v7_holes,treatment_rna_rna_base_code,treatment_plasmid_plasmid_base_code,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_localizations,treatment_marker_fluor_loc_labels,all_unique_organelles,all_fluor_organelles
20251016_mem-histone,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish2_72hpf_roi2,korra,20251016_mem-histone,20251016.0,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi2,20251016_mem-histone,20251016_mem-histone,20251016_mem-histone,20251016.0,2025-10-16,2025-10-16,1,20251016.0,1.0,inferred,20251016::20251016_mem-histone::1,55.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,"skin, muscle, tail, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251016_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251016_mem-histone,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2_72hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish2_72hpf_roi3,korra,20251016_mem-histone,20251016.0,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi3,20251016_mem-histone,20251016_mem-histone,20251016_mem-histone,20251016.0,2025-10-16,2025-10-16,1,20251016.0,1.0,inferred,20251016::20251016_mem-histone::1,55.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,"skin, muscle, tail, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251016_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251016_mem-histone,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3_72hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish3_72hpf_roi1,korra,20251016_mem-histone,20251016.0,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi1,20251016_mem-histone,20251016_mem-histone,20251016_mem-histone,20251016.0,2025-10-16,2025-10-16,1,20251016.0,1.0,inferred,20251016::20251016_mem-histone::1,55.0,3.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,"skin, muscle, tail, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251016_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251016_mem-histone,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251016_mem-histone/fish3_72hpf_roi2,korra,20251016_mem-histone,20251016.0,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi2,20251016_mem-histone,20251016_mem-histone,20251016_mem-histone,20251016.0,2025-10-16,2025-10-16,1,20251016.0,1.0,inferred,20251016::20251016_mem-histone::1,55.0,3.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,"skin, muscle, tail, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251016_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251017_microtubules,fish2_24hpf_roi1_test,fish2_24hpf_roi1_test,fish2_24hpf_roi1_test,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251017_microtubules/fish2_24hpf_roi1_test,korra,20251017_microtubules,20251017.0,fish2_24hpf_roi1_test,fish2_24hpf_roi1_test,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi1_test,20251017_microtubules,20251017_microtubules,20251017_microtubules,20251017.0,2025-10-17,2025-10-17,1,20251017.0,1.0,inferred,20251017::20251017_microtubules::1,56.0,1.0,casper/rnf,casper/rnf,MGCO50(microtubule-A2UCOE-attb_entire+pDQM147-EB3-mStayGold),,,,2025-10-16,,,,X:\abcabc\Korra_Foundation\20251017_microtubules,sheet,,MGCO50(microtubule-A2UCOE-attb_entire+pDQM147-EB3-mStayGold),microtubules,,,,,,,,,,,,,,,,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi1,korra,20251020_mem-histone,20251020.0,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi1,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi2,korra,20251020_mem-histone,20251020.0,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi2,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi3,korra,20251020_mem-histone,20251020.0,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi3,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi4,korra,20251020_mem-histone,20251020.0,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi4,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1_72hpf_roi5,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi5,korra,20251020_mem-histone,20251020.0,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi5,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251020_mem-histone,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi1,korra,20251020_mem-histone,20251020.0,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi1,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251020_mem-histone,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi2,korra,20251020_mem-histone,20251020.0,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi2,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251020_mem-histone,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2_72hpf_roi3,104,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi3,korra,20251020_mem-histone,20251020.0,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi3,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel|skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone|X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi2,korra,20251022_mem-histone,20251022.0,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi2,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,1.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish1_24hpf_roi3,korra,20251022_mem-histone,20251022.0,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi3,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,1.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi1,korra,20251022_mem-histone,20251022.0,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi1,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi2,korra,20251022_mem-histone,20251022.0,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi2,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi3,korra,20251022_mem-histone,20251022.0,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi3,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,2.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi1,korra,20251022_mem-histone,20251022.0,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi1,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,3.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish3_24hpf_roi2,korra,20251022_mem-histone,20251022.0,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi2,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,3.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi1,korra,20251022_mem-histone,20251022.0,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi1,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,4.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi2,korra,20251022_mem-histone,20251022.0,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi2,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,4.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
20251022_mem-histone,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,2880,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish4_24hpf_roi3,korra,20251022_mem-histone,20251022.0,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi3,20251022_mem-histone,20251022_mem-histone,20251022_mem-histone,20251022.0,2025-10-22,2025-10-22,1,20251022.0,1.0,inferred,20251022::20251022_mem-histone::1,58.0,4.0,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-21,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251022_mem-histone,sheet,,,memhistone,memhistone,"pDQM005,pDQM133","302,324",,,"pDQM005,pDQM133","302,324",memhistone,"pDQM005,pDQM133","302,324",,,,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone)
