roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,genotype_base_codes,genotype_allele_codes,treatment_plasmid_plasmid_base_code,treatment_rna_rna_base_code,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,link_source
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi2,20250627-plate41-slot1-roi2,20250627.0,41.0,1.0,2.0,20250627_skittlez,20250627_skittlez,fish1,1.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi3,20250627-plate41-slot1-roi3,20250627.0,41.0,1.0,3.0,20250627_skittlez,20250627_skittlez,fish1,1.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish2_roi1,20250627-plate41-slot3-roi1,20250627.0,41.0,3.0,1.0,20250627_skittlez,20250627_skittlez,fish2,2.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish3_roi1,20250627-plate41-slot4-roi1,20250627.0,41.0,4.0,1.0,20250627_skittlez,20250627_skittlez,fish3,3.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi1,20250627-plate41-slot5-roi1,20250627.0,41.0,5.0,1.0,20250627_skittlez,20250627_skittlez,fish4,4.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi2,20250627-plate41-slot5-roi2,20250627.0,41.0,5.0,2.0,20250627_skittlez,20250627_skittlez,fish4,4.0,,,72,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish5_roi1,20250627-plate41-slot6-roi1,20250627.0,41.0,6.0,1.0,20250627_skittlez,20250627_skittlez,fish5,5.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish7_roi1,20250627-plate42-slot1-roi1,20250627.0,42.0,1.0,1.0,20250627_skittlez,20250627_skittlez,fish7,7.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish8_roi1,20250627-plate42-slot2-roi1,20250627.0,42.0,2.0,1.0,20250627_skittlez,20250627_skittlez,fish8,8.0,,,90,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish9_roi1,20250627-plate42-slot3-roi1,20250627.0,42.0,3.0,1.0,20250627_skittlez,20250627_skittlez,fish9,9.0,,,108,20250627_skittlez,2025-06-27,2025-06-27,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi1,20250715-plate43-slot1-roi1,20250715.0,43.0,1.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish1,1.0,,,384,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi2,20250715-plate43-slot1-roi4,20250715.0,43.0,1.0,4.0,20250715_mem_organelle,20250715_mem_organelle,fish1,1.0,,,640,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-39,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish2_24hpf_mem_mito_msc3_er_halo/roi1_eye,20250715-plate43-slot2-roi1,20250715.0,43.0,2.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish2,2.0,24.0,eye,1922,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi1,20250715-plate43-slot3-roi1,20250715.0,43.0,3.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish3,3.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2,20250715-plate43-slot3-roi3,20250715.0,43.0,3.0,3.0,20250715_mem_organelle,20250715_mem_organelle,fish3,3.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi1,20250715-plate43-slot4-roi1,20250715.0,43.0,4.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish4,4.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi2,20250715-plate43-slot4-roi3,20250715.0,43.0,4.0,3.0,20250715_mem_organelle,20250715_mem_organelle,fish4,4.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3,20250715-plate43-slot4-roi5,20250715.0,43.0,4.0,5.0,20250715_mem_organelle,20250715_mem_organelle,fish4,4.0,24.0,,960,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate43-slot5-roi2,20250715.0,43.0,5.0,2.0,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1329,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-39,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,20250715-plate43-slot5-roi4,20250715.0,43.0,5.0,4.0,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-39,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,20250715-plate43-slot5-roi5,20250715.0,43.0,5.0,5.0,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,20250715-plate43-slot5-roi7,20250715.0,43.0,5.0,7.0,20250715_mem_organelle,20250715_mem_organelle,fish5,5.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate43-slot6-roi1,20250715.0,43.0,6.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2,20250715-plate43-slot6-roi3,20250715.0,43.0,6.0,3.0,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3,20250715-plate43-slot6-roi5,20250715.0,43.0,6.0,5.0,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4,20250715-plate43-slot6-roi7,20250715.0,43.0,6.0,7.0,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,20250715-plate43-slot6-roi10,20250715.0,43.0,6.0,10.0,20250715_mem_organelle,20250715_mem_organelle,fish6,6.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-39,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1,20250715-plate44-slot1-roi1,20250715.0,44.0,1.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish7,7.0,48.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,20250715-plate44-slot2-roi1,20250715.0,44.0,2.0,1.0,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2,20250715-plate44-slot2-roi3,20250715.0,44.0,2.0,3.0,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3,20250715-plate44-slot2-roi5,20250715.0,44.0,2.0,5.0,20250715_mem_organelle,20250715_mem_organelle,fish8,8.0,72.0,,1300,20250715_mem_organelle,2025-07-15,2025-07-15,pDQM005,301,MGCO-35,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi1_mb,20250723-plate45-slot1-roi1,20250723.0,45.0,1.0,1.0,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,65,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,pSWIN01,is01,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2,20250723-plate45-slot1-roi2,20250723.0,45.0,1.0,2.0,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,81,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,pSWIN01,is01,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,20250723-plate45-slot1-roi3,20250723.0,45.0,1.0,3.0,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,227,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,pSWIN01,is01,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4,20250723-plate45-slot1-roi4,20250723.0,45.0,1.0,4.0,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,243,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,pSWIN01,is01,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5,20250723-plate45-slot1-roi5,20250723.0,45.0,1.0,5.0,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,243,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,pSWIN01,is01,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6,20250723-plate45-slot1-roi6,20250723.0,45.0,1.0,6.0,20250723_mem-halo_ER-mSG,20250723_mem-halo_ER-mSG,fish3,3.0,48.0,,243,20250723_mem-halo_ER-mSG,2025-07-23,2025-07-23,pSWIN01,is01,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1,20250724-plate46-slot1-roi1,20250724.0,46.0,1.0,1.0,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,97,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),membrane,tdmChilada(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_2,20250724-plate46-slot1-roi2,20250724.0,46.0,1.0,2.0,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,579,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),membrane,tdmChilada(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_3,20250724-plate46-slot1-roi3,20250724.0,46.0,1.0,3.0,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,579,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),membrane,tdmChilada(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2,20250724-plate46-slot1-roi4,20250724.0,46.0,1.0,4.0,20250724_mem-mchilada_er-mSG,20250724_mem-mchilada_er-mSG,fish1,1.0,24.0,,963,20250724_mem-mchilada_er-mSG,2025-07-24,2025-07-24,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),membrane,tdmChilada(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1,20250728-plate47-slot1-roi1,20250728.0,47.0,1.0,1.0,20250728_mem-histone,20250728_mem-histone,fish1,1.0,,,2160,20250728_mem-histone,2025-07-28,2025-07-28,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi2,20250728-plate47-slot1-roi2,20250728.0,47.0,1.0,2.0,20250728_mem-histone,20250728_mem-histone,fish1,1.0,,,2400,20250728_mem-histone,2025-07-28,2025-07-28,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish1_roi1,20250801-plate48-slot1-roi1,20250801.0,48.0,1.0,1.0,20250801_mem-PCNA,20250801_mem-PCNA,fish1,1.0,,,1344,20250801_mem-PCNA,2025-08-01,2025-08-01,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish2_roi1,20250801-plate48-slot2-roi1,20250801.0,48.0,2.0,1.0,20250801_mem-PCNA,20250801_mem-PCNA,fish2,2.0,,,1104,20250801_mem-PCNA,2025-08-01,2025-08-01,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish3_72hpf_roi1,20250801-plate48-slot3-roi1,20250801.0,48.0,3.0,1.0,20250801_mem-PCNA,20250801_mem-PCNA,fish3,3.0,72.0,,6226,20250801_mem-PCNA,2025-08-01,2025-08-01,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-histone/fish1_roi1,20250801-plate49-slot1-roi1,20250801.0,49.0,1.0,1.0,20250801_mem-histone,20250801_mem-histone,fish1,1.0,,,300,20250801_mem-histone,2025-08-01,2025-08-01,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1,20251007-plate50-slot1-roi1,20251007.0,50.0,1.0,1.0,20251007_mem-histone,20251007_mem-histone,fish1,1.0,48.0,,82,20251007_mem-histone,,2025-10-07,pDQM005,304,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1_test,20251007-plate50-slot1-roi2,20251007.0,50.0,1.0,2.0,20251007_mem-histone,20251007_mem-histone,fish1,1.0,48.0,,12,20251007_mem-histone,,2025-10-07,pDQM005,304,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish1_48hpf_roi1test,20251007-plate50-slot1-roi3,20251007.0,50.0,1.0,3.0,20251007_mem-histone,20251007_mem-histone,fish1,1.0,48.0,,18,20251007_mem-histone,,2025-10-07,pDQM005,304,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1,20251007-plate50-slot2-roi1,20251007.0,50.0,2.0,1.0,20251007_mem-histone,20251007_mem-histone,fish3,3.0,48.0,,2880,20251007_mem-histone,,2025-10-07,pDQM005,304,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi1_test,20251007-plate50-slot2-roi2,20251007.0,50.0,2.0,2.0,20251007_mem-histone,20251007_mem-histone,fish3,3.0,48.0,,16,20251007_mem-histone,,2025-10-07,pDQM005,304,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2,20251007-plate50-slot2-roi3,20251007.0,50.0,2.0,3.0,20251007_mem-histone,20251007_mem-histone,fish3,3.0,48.0,,2304,20251007_mem-histone,,2025-10-07,pDQM005,304,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251007_mem-histone/fish3_48hpf_roi2_test,20251007-plate50-slot2-roi4,20251007.0,50.0,2.0,4.0,20251007_mem-histone,20251007_mem-histone,fish3,3.0,48.0,,52,20251007_mem-histone,,2025-10-07,pDQM005,304,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251009_skittlez/fish1_roi1,20251009-plate51-slot1-roi1,20251009.0,51.0,1.0,1.0,20251009_skittlez,20251009_skittlez,fish1,1.0,,,22,20251009_skittlez,2025-10-10,2025-10-09,pDQM034,309,,,,,,,,,date_match
/clusterfs/vast/abcabc/Korra_Foundation/20251010_mem-histone/fish1_24hpf_roi1,20251010-plate52-slot1-roi1,20251010.0,52.0,1.0,1.0,20251010_mem-histone,20251010_mem-histone,fish1,1.0,24.0,,9216,20251010_mem-histone,2025-10-10,2025-10-10,pDQM133,324,,,tdmScarlet3,H2B,histone,tdmScarlet3(histone),histone,tdmScarlet3(histone),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi0_test,20251013-plate53-slot1-roi1,20251013.0,53.0,1.0,1.0,20251013_mem-histone,20251013_mem-histone,fish1,1.0,96.0,,2986,20251013_mem-histone,2025-10-13,2025-10-13,pDQM133,324,,,tdmScarlet3,H2B,histone,tdmScarlet3(histone),histone,tdmScarlet3(histone),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi1,20251013-plate53-slot1-roi3,20251013.0,53.0,1.0,3.0,20251013_mem-histone,20251013_mem-histone,fish1,1.0,96.0,,2880,20251013_mem-histone,2025-10-13,2025-10-13,pDQM133,324,,,tdmScarlet3,H2B,histone,tdmScarlet3(histone),histone,tdmScarlet3(histone),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi2,20251013-plate53-slot1-roi7,20251013.0,53.0,1.0,7.0,20251013_mem-histone,20251013_mem-histone,fish1,1.0,96.0,,2880,20251013_mem-histone,2025-10-13,2025-10-13,pDQM133,324,,,tdmScarlet3,H2B,histone,tdmScarlet3(histone),histone,tdmScarlet3(histone),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish1_96hpf_roi3,20251013-plate53-slot1-roi9,20251013.0,53.0,1.0,9.0,20251013_mem-histone,20251013_mem-histone,fish1,1.0,96.0,,2880,20251013_mem-histone,2025-10-13,2025-10-13,pDQM133,324,,,tdmScarlet3,H2B,histone,tdmScarlet3(histone),histone,tdmScarlet3(histone),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish2_96hpf_roi1,20251013-plate53-slot2-roi1,20251013.0,53.0,2.0,1.0,20251013_mem-histone,20251013_mem-histone,fish2,2.0,96.0,,2880,20251013_mem-histone,2025-10-13,2025-10-13,pDQM133,324,,,tdmScarlet3,H2B,histone,tdmScarlet3(histone),histone,tdmScarlet3(histone),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20251013_mem-histone/fish2_96hpf_roi2,20251013-plate53-slot2-roi4,20251013.0,53.0,2.0,4.0,20251013_mem-histone,20251013_mem-histone,fish2,2.0,96.0,,2880,20251013_mem-histone,2025-10-13,2025-10-13,pDQM133,324,,,tdmScarlet3,H2B,histone,tdmScarlet3(histone),histone,tdmScarlet3(histone),sheet
